"date","station","var","uni","val"
"1992-09-02","HCEPC Station Number 62","sal","ppt",19.4
"1992-09-02","HCEPC Station Number 61","sal","ppt",20.7
"1992-09-02","HCEPC Station Number 47","sal","ppt",25.8
"1992-09-02","HCEPC Station Number 64","sal","ppt",22.3
"1992-09-02","HCEPC Station Number 60","sal","ppt",23.8
"1992-09-02","HCEPC Station Number 46","sal","ppt",23.6
"1992-09-02","HCEPC Station Number 65","sal","ppt",25.4
"1992-09-02","HCEPC Station Number 66","sal","ppt",25.2
"1992-09-02","HCEPC Station Number 40","sal","ppt",26.2
"1992-09-02","HCEPC Station Number 67","sal","ppt",25.7
"1992-09-02","HCEPC Station Number 38","sal","ppt",25.9
"1992-09-02","HCEPC Station Number 68","sal","ppt",25.7
"1992-09-02","HCEPC Station Number 33","sal","ppt",25.2
"1992-09-02","HCEPC Station Number 32","sal","ppt",25
"1992-09-02","HCEPC Station Number 36","sal","ppt",25.3
"1992-09-02","HCEPC Station Number 13","sal","ppt",24
"1992-09-02","HCEPC Station Number 51","sal","ppt",25.4
"1992-09-02","HCEPC Station Number 50","sal","ppt",25.4
"1992-09-02","HCEPC Station Number 41","sal","ppt",25.8
"1992-09-02","HCEPC Station Number 63","sal","ppt",25.9
"1992-09-02","Anna Maria isl, North end","sal","ppt",32
"1992-09-09","HCEPC Station Number 54","sal","ppt",20
"1992-09-09","HCEPC Station Number 58","sal","ppt",19.5
"1992-09-09","HCEPC Station Number 44","sal","ppt",18
"1992-09-09","HCEPC Station Number 70","sal","ppt",19
"1992-09-09","HCEPC Station Number 14","sal","ppt",23.9
"1992-09-09","HCEPC Station Number 81","sal","ppt",23.3
"1992-09-09","HCEPC Station Number 80","sal","ppt",22.5
"1992-09-09","HCEPC Station Number 73","sal","ppt",22.2
"1992-09-09","HCEPC Station Number 55","sal","ppt",21
"1992-09-09","HCEPC Station Number 71","sal","ppt",21.8
"1992-09-09","HCEPC Station Number 52","sal","ppt",21.7
"1992-09-10","HCEPC Station Number 2","sal","ppt",4
"1992-09-10","HCEPC Station Number 6","sal","ppt",19
"1992-09-10","HCEPC Station Number 7","sal","ppt",19.3
"1992-09-10","HCEPC Station Number 11","sal","ppt",21.7
"1992-09-10","HCEPC Station Number 9","sal","ppt",23.5
"1992-09-10","HCEPC Station Number 8","sal","ppt",20.7
"1992-09-10","Anna Maria isl, North end","sal","ppt",34
"1992-09-11","Bunces Pass","sal","ppt",32
"1992-09-14","HCEPC Station Number 54","sal","ppt",22.4
"1992-09-14","HCEPC Station Number 58","sal","ppt",22.2
"1992-09-14","HCEPC Station Number 2","sal","ppt",5
"1992-09-14","HCEPC Station Number 70","sal","ppt",21.6
"1992-09-14","HCEPC Station Number 6","sal","ppt",21.4
"1992-09-14","HCEPC Station Number 7","sal","ppt",22.3
"1992-09-14","HCEPC Station Number 11","sal","ppt",21.7
"1992-09-14","HCEPC Station Number 81","sal","ppt",23.5
"1992-09-14","HCEPC Station Number 9","sal","ppt",23.3
"1992-09-14","HCEPC Station Number 80","sal","ppt",23
"1992-09-14","HCEPC Station Number 73","sal","ppt",22.1
"1992-09-14","HCEPC Station Number 55","sal","ppt",22.5
"1992-09-14","HCEPC Station Number 71","sal","ppt",23.3
"1992-09-14","HCEPC Station Number 8","sal","ppt",20.7
"1992-09-14","HCEPC Station Number 52","sal","ppt",23.5
"1992-09-16","HCEPC Station Number 84","sal","ppt",23.3
"1992-09-16","HCEPC Station Number 21","sal","ppt",26.9
"1992-09-16","HCEPC Station Number 16","sal","ppt",24.7
"1992-09-16","HCEPC Station Number 19","sal","ppt",25.5
"1992-09-16","HCEPC Station Number 90","sal","ppt",28.4
"1992-09-16","HCEPC Station Number 92","sal","ppt",30.4
"1992-09-16","HCEPC Station Number 24","sal","ppt",27.8
"1992-09-16","HCEPC Station Number 93","sal","ppt",30.8
"1992-09-16","HCEPC Station Number 95","sal","ppt",29.1
"1992-09-16","HCEPC Station Number 96","sal","ppt",27.8
"1992-09-16","HCEPC Station Number 91","sal","ppt",27.1
"1992-09-16","HCEPC Station Number 25","sal","ppt",27.7
"1992-09-16","HCEPC Station Number 23","sal","ppt",26.1
"1992-09-16","HCEPC Station Number 28","sal","ppt",24.7
"1992-09-16","HCEPC Station Number 82","sal","ppt",24.4
"1992-09-17","Mullet Key","sal","ppt",30
"1992-09-17","Bunces Pass","sal","ppt",30
"1992-09-17","Skyway Bridge, North","sal","ppt",32
"1992-09-17","SERF pump station","sal","ppt",28
"1992-09-21","SERF pump station","sal","ppt",28
"1992-09-21","SERF pump station","sal","ppt",25
"1992-09-22","SERF pump station","sal","ppt",28
"1992-09-22","SERF pump station","sal","ppt",29
"1992-09-23","SERF pump station","sal","ppt",28
"1992-09-23","SERF pump station","sal","ppt",28
"1992-09-24","SERF pump station","sal","ppt",29
"1992-09-24","Mullet Key","sal","ppt",32
"1992-09-24","Bunces Pass","sal","ppt",32
"1992-09-24","Skyway Bridge, South","sal","ppt",30
"1992-09-24","Skyway Bridge, North","sal","ppt",30
"1992-09-24","Emerson Point, Snook Bayou","sal","ppt",28
"1992-09-24","Terra Ceia Bay, NW side of bridge","sal","ppt",26
"1992-09-24","SERF pump station","sal","ppt",28
"1992-09-24","Anna Maria isl, North end","sal","ppt",34
"1992-09-25","SERF pump station","sal","ppt",28
"1992-09-26","SERF pump station","sal","ppt",30
"1992-09-27","SERF pump station","sal","ppt",30
"1992-10-05","SERF pump station","sal","ppt",28
"1992-10-07","HCEPC Station Number 62","sal","ppt",14.5
"1992-10-07","HCEPC Station Number 61","sal","ppt",14.3
"1992-10-07","HCEPC Station Number 47","sal","ppt",19.7
"1992-10-07","HCEPC Station Number 60","sal","ppt",21.9
"1992-10-07","HCEPC Station Number 65","sal","ppt",22.6
"1992-10-07","HCEPC Station Number 46","sal","ppt",20.9
"1992-10-07","HCEPC Station Number 64","sal","ppt",20.8
"1992-10-07","HCEPC Station Number 67","sal","ppt",24.1
"1992-10-07","HCEPC Station Number 66","sal","ppt",22.3
"1992-10-07","HCEPC Station Number 40","sal","ppt",24.6
"1992-10-07","HCEPC Station Number 38","sal","ppt",24.4
"1992-10-08","Skyway Bridge, South","sal","ppt",30
"1992-10-08","Skyway Bridge, North","sal","ppt",30
"1992-10-08","Anna Maria isl, North end","sal","ppt",33
"1992-10-14","HCEPC Station Number 44","sal","ppt",21
"1992-10-14","HCEPC Station Number 14","sal","ppt",24.5
"1992-10-15","Bunces Pass","sal","ppt",30
"1992-10-15","Anna Maria isl, North end","sal","ppt",32
"1992-10-21","HCEPC Station Number 84","sal","ppt",24.1
"1992-10-21","HCEPC Station Number 16","sal","ppt",26.5
"1992-10-21","HCEPC Station Number 19","sal","ppt",27.6
"1992-10-21","HCEPC Station Number 21","sal","ppt",28.5
"1992-10-21","HCEPC Station Number 90","sal","ppt",28.4
"1992-10-21","HCEPC Station Number 24","sal","ppt",28.4
"1992-10-21","HCEPC Station Number 92","sal","ppt",32.1
"1992-10-21","HCEPC Station Number 93","sal","ppt",32.1
"1992-10-21","HCEPC Station Number 95","sal","ppt",30.1
"1992-10-21","HCEPC Station Number 25","sal","ppt",27.3
"1992-10-21","HCEPC Station Number 96","sal","ppt",28.6
"1992-10-21","HCEPC Station Number 91","sal","ppt",29.9
"1992-10-21","HCEPC Station Number 23","sal","ppt",27.8
"1992-10-21","HCEPC Station Number 28","sal","ppt",25.1
"1992-10-21","HCEPC Station Number 82","sal","ppt",24.8
"1992-10-22","Mullet Key","sal","ppt",32
"1992-10-22","Bunces Pass","sal","ppt",32
"1992-10-22","Anna Maria isl, North end","sal","ppt",30
"1992-10-29","Mullet Key","sal","ppt",31
"1992-10-29","Bunces Pass","sal","ppt",32
"1992-10-29","Anna Maria isl, North end","sal","ppt",32
"1992-11-03","HCEPC Station Number 62","sal","ppt",22.9
"1992-11-03","HCEPC Station Number 61","sal","ppt",23.6
"1992-11-03","HCEPC Station Number 47","sal","ppt",23.3
"1992-11-03","HCEPC Station Number 60","sal","ppt",23.4
"1992-11-03","HCEPC Station Number 46","sal","ppt",23.5
"1992-11-03","HCEPC Station Number 64","sal","ppt",23.2
"1992-11-03","HCEPC Station Number 65","sal","ppt",22.8
"1992-11-03","HCEPC Station Number 40","sal","ppt",23.6
"1992-11-03","HCEPC Station Number 66","sal","ppt",23.2
"1992-11-03","HCEPC Station Number 67","sal","ppt",23.7
"1992-11-03","HCEPC Station Number 38","sal","ppt",24.2
"1992-11-03","HCEPC Station Number 68","sal","ppt",24.6
"1992-11-03","HCEPC Station Number 33","sal","ppt",24.8
"1992-11-03","HCEPC Station Number 32","sal","ppt",25.3
"1992-11-03","HCEPC Station Number 13","sal","ppt",25.1
"1992-11-03","HCEPC Station Number 36","sal","ppt",24.8
"1992-11-03","HCEPC Station Number 51","sal","ppt",24.1
"1992-11-03","HCEPC Station Number 50","sal","ppt",24.2
"1992-11-03","HCEPC Station Number 41","sal","ppt",23.9
"1992-11-03","HCEPC Station Number 63","sal","ppt",23.4
"1992-11-04","HCEPC Station Number 54","sal","ppt",23.4
"1992-11-04","HCEPC Station Number 58","sal","ppt",21.4
"1992-11-04","HCEPC Station Number 44","sal","ppt",23.7
"1992-11-04","HCEPC Station Number 70","sal","ppt",23.6
"1992-11-04","HCEPC Station Number 81","sal","ppt",25.5
"1992-11-04","HCEPC Station Number 14","sal","ppt",25.8
"1992-11-04","HCEPC Station Number 73","sal","ppt",25
"1992-11-04","HCEPC Station Number 80","sal","ppt",25.2
"1992-11-04","HCEPC Station Number 55","sal","ppt",24.3
"1992-11-04","HCEPC Station Number 71","sal","ppt",23.5
"1992-11-04","HCEPC Station Number 52","sal","ppt",23.8
"1992-11-05","HCEPC Station Number 2","sal","ppt",20.6
"1992-11-05","Mullet Key","sal","ppt",32
"1992-11-05","Bunces Pass","sal","ppt",32
"1992-11-05","HCEPC Station Number 6","sal","ppt",24.2
"1992-11-05","HCEPC Station Number 7","sal","ppt",24.4
"1992-11-05","HCEPC Station Number 11","sal","ppt",24.9
"1992-11-05","Skyway Bridge, South","sal","ppt",30
"1992-11-05","HCEPC Station Number 9","sal","ppt",25.1
"1992-11-05","Skyway Bridge, North","sal","ppt",31
"1992-11-05","HCEPC Station Number 8","sal","ppt",23.9
"1992-11-05","Anna Maria isl, North end","sal","ppt",33
"1992-11-09","SERF pump station","sal","ppt",27
"1992-11-09","SERF pump station","sal","ppt",27
"1992-11-12","Skyway Bridge, South","sal","ppt",30
"1992-11-12","Skyway Bridge, North","sal","ppt",30
"1992-11-23","HCEPC Station Number 84","sal","ppt",25.6
"1992-11-23","HCEPC Station Number 19","sal","ppt",28.2
"1992-11-23","HCEPC Station Number 16","sal","ppt",27.6
"1992-11-23","HCEPC Station Number 21","sal","ppt",29.2
"1992-11-23","HCEPC Station Number 90","sal","ppt",31.3
"1992-11-23","HCEPC Station Number 24","sal","ppt",30.5
"1992-11-23","HCEPC Station Number 92","sal","ppt",32
"1992-11-23","HCEPC Station Number 93","sal","ppt",32.3
"1992-11-23","HCEPC Station Number 95","sal","ppt",32.6
"1992-11-23","HCEPC Station Number 25","sal","ppt",30.2
"1992-11-23","HCEPC Station Number 96","sal","ppt",31.5
"1992-11-23","HCEPC Station Number 91","sal","ppt",32.4
"1992-11-23","HCEPC Station Number 23","sal","ppt",30.7
"1992-11-23","HCEPC Station Number 28","sal","ppt",28.7
"1992-11-23","HCEPC Station Number 82","sal","ppt",27
"1992-12-02","HCEPC Station Number 62","sal","ppt",22
"1992-12-02","HCEPC Station Number 61","sal","ppt",22.6
"1992-12-02","HCEPC Station Number 60","sal","ppt",24.2
"1992-12-02","HCEPC Station Number 47","sal","ppt",24.3
"1992-12-02","HCEPC Station Number 46","sal","ppt",23.5
"1992-12-02","HCEPC Station Number 64","sal","ppt",23.3
"1992-12-02","HCEPC Station Number 65","sal","ppt",22.9
"1992-12-02","HCEPC Station Number 66","sal","ppt",23.5
"1992-12-02","HCEPC Station Number 40","sal","ppt",24.7
"1992-12-02","HCEPC Station Number 67","sal","ppt",24.4
"1992-12-02","HCEPC Station Number 38","sal","ppt",24.7
"1992-12-02","HCEPC Station Number 36","sal","ppt",25.9
"1992-12-02","HCEPC Station Number 33","sal","ppt",25.9
"1992-12-02","HCEPC Station Number 68","sal","ppt",25.5
"1992-12-02","HCEPC Station Number 32","sal","ppt",26.6
"1992-12-02","HCEPC Station Number 13","sal","ppt",26.6
"1992-12-02","HCEPC Station Number 51","sal","ppt",25.2
"1992-12-02","HCEPC Station Number 41","sal","ppt",25
"1992-12-02","HCEPC Station Number 50","sal","ppt",24.9
"1992-12-02","HCEPC Station Number 63","sal","ppt",24.3
"1992-12-09","HCEPC Station Number 54","sal","ppt",24.4
"1992-12-09","HCEPC Station Number 58","sal","ppt",23.1
"1992-12-09","HCEPC Station Number 44","sal","ppt",25.7
"1992-12-09","HCEPC Station Number 2","sal","ppt",18.9
"1992-12-09","HCEPC Station Number 70","sal","ppt",25.5
"1992-12-09","HCEPC Station Number 6","sal","ppt",26
"1992-12-09","HCEPC Station Number 7","sal","ppt",26
"1992-12-09","HCEPC Station Number 11","sal","ppt",26.3
"1992-12-09","HCEPC Station Number 14","sal","ppt",27.9
"1992-12-09","HCEPC Station Number 81","sal","ppt",27
"1992-12-09","HCEPC Station Number 9","sal","ppt",26.9
"1992-12-09","HCEPC Station Number 80","sal","ppt",26.7
"1992-12-09","HCEPC Station Number 73","sal","ppt",26.1
"1992-12-09","HCEPC Station Number 8","sal","ppt",24.1
"1992-12-09","HCEPC Station Number 71","sal","ppt",26.1
"1992-12-09","HCEPC Station Number 55","sal","ppt",25.1
"1992-12-09","HCEPC Station Number 52","sal","ppt",26.3
"1992-12-15","Skyway Bridge, South","sal","ppt",30
"1992-12-15","Skyway Bridge, North","sal","ppt",30
"1992-12-15","Anna Maria isl, North end","sal","ppt",32
"1992-12-28","HCEPC Station Number 84","sal","ppt",26.8
"1992-12-28","HCEPC Station Number 16","sal","ppt",28.1
"1992-12-28","HCEPC Station Number 19","sal","ppt",27.9
"1992-12-28","HCEPC Station Number 90","sal","ppt",30
"1992-12-28","HCEPC Station Number 21","sal","ppt",28.8
"1992-12-28","HCEPC Station Number 24","sal","ppt",30.6
"1992-12-28","HCEPC Station Number 92","sal","ppt",32
"1992-12-28","HCEPC Station Number 93","sal","ppt",32.8
"1992-12-28","HCEPC Station Number 95","sal","ppt",31
"1992-12-28","HCEPC Station Number 91","sal","ppt",31.3
"1992-12-28","HCEPC Station Number 96","sal","ppt",30.6
"1992-12-28","HCEPC Station Number 25","sal","ppt",29.7
"1992-12-28","HCEPC Station Number 23","sal","ppt",28.6
"1992-12-28","HCEPC Station Number 28","sal","ppt",27.6
"1992-12-28","HCEPC Station Number 82","sal","ppt",27.1
"1993-01-01","12/31/93","sal","ppt",29.8
"1993-11-12","Bunces Pass","sal","ppt",32
"1994-09-17","Skyway Bridge, South","sal","ppt",28
"1994-09-20","Skyway Bridge, South","sal","ppt",30
"1994-09-20","Skyway Bridge, South","sal","ppt",30
"1994-09-20","Anna Maria isl, North end","sal","ppt",34
"1994-09-22","Skyway Bridge, South","sal","ppt",30
"1994-09-22","Anna Maria isl, North end","sal","ppt",32
"1994-09-28","Pass-A-Grille, 1999 site","sal","ppt",28
"1994-09-29","Skyway Bridge, South","sal","ppt",28
"1994-09-29","Anna Maria isl, North end","sal","ppt",28
"1994-10-06","Skyway Bridge, South","sal","ppt",26
"1994-10-06","Anna Maria isl, North end","sal","ppt",30
"1994-10-27","Passage Key","sal","ppt",30
"1994-11-03","Skyway Bridge, South","sal","ppt",28
"1994-11-03","Anna Maria isl, North end","sal","ppt",32
"1994-11-10","Skyway Bridge, South","sal","ppt",28
"1994-11-10","Anna Maria isl, North end","sal","ppt",32
"1994-11-22","Skyway Bridge, North","sal","ppt",28
"1994-11-22","Anna Maria isl, North end","sal","ppt",30
"1994-12-07","Skyway Bridge, North","sal","ppt",28
"1994-12-07","Anna Maria isl, North end","sal","ppt",32
"1994-12-14","Skyway Bridge, North","sal","ppt",30
"1994-12-14","Anna Maria isl, North end","sal","ppt",32
"1994-12-29","Skyway Bridge, North","sal","ppt",32
"1994-12-29","Mullet Key","sal","ppt",32
"1994-12-29","Anna Maria isl, North end","sal","ppt",33
"1995-01-11","Skyway Bridge, North","sal","ppt",30
"1995-01-11","Mullet Key","sal","ppt",33
"1995-01-12","Anna Maria isl, North end","sal","ppt",32
"1995-01-17","Skyway Bridge, North","sal","ppt",29
"1995-01-17","Anna Maria isl, North end","sal","ppt",30
"1995-01-19","Mullet Key","sal","ppt",32
"1995-01-19","Anna Maria isl, North end","sal","ppt",32
"1995-01-27","Pass-A-Grille, 1999 site","sal","ppt",30
"1995-02-02","Mullet Key","sal","ppt",32
"1995-02-02","Anna Maria isl, North end","sal","ppt",32
"1995-04-24","Mullet Key","sal","ppt",32
"1995-05-03","Mullet Key, bay pier","sal","ppt",34
"1995-05-04","Anna Maria isl, North end","sal","ppt",34
"1995-05-10","Anna Maria isl, North end","sal","ppt",34
"1995-05-11","Mullet Key, bay pier","sal","ppt",32
"1995-05-24","Skyway Bridge, North","sal","ppt",31
"1995-05-24","Anna Maria isl, North end","sal","ppt",33
"1995-05-31","Skyway Bridge, North","sal","ppt",34
"1995-05-31","Anna Maria isl, North end","sal","ppt",34
"1995-06-06","Skyway Bridge, North","sal","ppt",32
"1995-06-06","Mullet Key","sal","ppt",32
"1995-06-06","Anna Maria isl, North end","sal","ppt",34
"1995-06-12","SERF pump station","sal","ppt",30
"1995-06-13","Tampa Bay samples","sal","ppt",26
"1995-06-13","Tampa Bay samples","sal","ppt",28
"1995-06-13","Tampa Bay samples","sal","ppt",29
"1995-06-13","Tampa Bay","sal","ppt",34
"1995-06-15","Mullet Key","sal","ppt",34
"1995-06-15","Skyway Bridge, North","sal","ppt",33
"1995-06-15","Anna Maria isl, North end","sal","ppt",33
"1995-06-22","Anna Maria isl, North end","sal","ppt",33
"1995-06-22","Skyway Bridge, North","sal","ppt",32
"1995-06-23","Mullet Key","sal","ppt",34
"1995-06-28","Skyway Bridge, North","sal","ppt",32
"1995-06-28","Anna Maria isl, North end","sal","ppt",34
"1995-06-28","Mullet Key","sal","ppt",33
"1995-07-06","Mullet Key","sal","ppt",32
"1995-07-06","Skyway Bridge, North","sal","ppt",30
"1995-07-06","Anna Maria isl, North end","sal","ppt",32
"1995-07-12","Mullet Key","sal","ppt",32
"1995-07-12","Anna Maria isl, North end","sal","ppt",34
"1995-07-19","Mullet Key","sal","ppt",32
"1995-07-19","Anna Maria isl, North end","sal","ppt",33
"1995-07-27","Mullet Key","sal","ppt",32
"1995-07-27","Anna Maria isl, North end","sal","ppt",32
"1995-08-09","Mullet Key","sal","ppt",30
"1995-08-09","Anna Maria isl, North end","sal","ppt",32
"1995-08-16","Mullet Key","sal","ppt",30
"1995-08-16","Anna Maria isl, North end","sal","ppt",28
"1995-08-23","Mullet Key","sal","ppt",32
"1995-08-31","Anna Maria isl, North end","sal","ppt",32
"1995-09-06","Mullet Key","sal","ppt",31
"1995-09-06","Anna Maria isl, North end","sal","ppt",30
"1995-09-13","Anna Maria isl, North end","sal","ppt",29
"1995-09-20","Skyway Bridge, North","sal","ppt",26
"1995-09-20","Mullet Key","sal","ppt",30
"1995-09-20","Anna Maria isl, North end","sal","ppt",30
"1995-10-04","Skyway Bridge, North","sal","ppt",32
"1995-10-04","Anna Maria isl, North end","sal","ppt",32
"1995-10-11","Mullet Key","sal","ppt",28
"1995-10-19","Skyway Bridge, South","sal","ppt",25
"1995-10-19","Mullet Key","sal","ppt",28
"1995-10-19","Anna Maria isl, North end","sal","ppt",28
"1995-10-25","Skyway Bridge, South","sal","ppt",26
"1995-10-25","Mullet Key","sal","ppt",28
"1995-10-25","Anna Maria isl, North end","sal","ppt",29
"1995-11-01","Skyway Bridge, South","sal","ppt",27
"1995-11-01","Mullet Key","sal","ppt",28
"1995-11-01","Anna Maria isl, North end","sal","ppt",29
"1995-11-15","Mullet Key","sal","ppt",30
"1995-11-16","Anna Maria isl, North end","sal","ppt",28
"1995-11-22","Mullet Key","sal","ppt",30
"1995-11-22","Anna Maria isl, North end","sal","ppt",28
"1995-11-29","Mullet Key","sal","ppt",29
"1995-11-29","Anna Maria isl, North end","sal","ppt",32
"1995-12-05","Skyway Bridge, North","sal","ppt",28
"1995-12-05","Anna Maria isl, North end","sal","ppt",28
"1995-12-06","Mullet Key","sal","ppt",30
"1995-12-06","Anna Maria isl, North end","sal","ppt",32
"1995-12-13","Mullet Key","sal","ppt",32
"1995-12-13","Anna Maria isl, North end","sal","ppt",28
"1995-12-20","Mullet Key","sal","ppt",32
"1995-12-20","Anna Maria isl, North end","sal","ppt",33
"1995-12-27","Mullet Key","sal","ppt",32
"1995-12-27","Anna Maria isl, North end","sal","ppt",32
"1996-01-31","Anna Maria isl, North end","sal","ppt",34.5
"1996-02-08","Anna Maria isl, North end","sal","ppt",32
"1996-02-12","Anna Maria isl, North end","sal","ppt",31
"1996-02-22","Mullet Key, Channel","sal","ppt",29
"1996-02-22","Mullet Key, Channel","sal","ppt",32
"1996-02-22","Anna Maria isl, North end","sal","ppt",32
"1996-02-29","Anna Maria isl, North end","sal","ppt",32
"1996-03-07","Skyway Bridge, North","sal","ppt",32
"1996-03-07","Anna Maria isl, North end","sal","ppt",34
"1996-03-14","Skyway Bridge, North","sal","ppt",30
"1996-03-14","Anna Maria isl, North end","sal","ppt",33
"1996-03-21","Skyway Bridge, North","sal","ppt",32
